household_id,household_size,income_level,property_type,dwelling_area_sqm,has_garden,num_bathrooms,has_dishwasher,has_washing_machine,occupants_children,water_price_per_m3,temperature_c,daily_consumption_liters
391,2,low,house,107.7,0,1,0,1,3,1.04,6.4,263.2
392,3,low,house,66.6,1,3,1,1,1,2.17,41.4,401.8
393,3,middle,house,90.7,0,1,1,1,2,1.31,24.9,341.6
394,3,low,house,144.6,0,2,1,1,0,1.75,17.9,265.8
395,4,low,apartment,121.5,0,2,1,1,1,2.01,27.3,366.7
396,6,low,house,120.9,0,3,0,1,3,1.45,29.4,457.6
397,1,low,house,75.6,0,1,1,1,1,1.79,12.5,186.4
398,1,middle,apartment,44.3,0,3,0,1,2,1.07,22.6,250.8
399,4,middle,house,30.0,1,1,0,1,1,0.55,14.7,373.0
400,4,middle,apartment,77.2,0,3,1,1,2,1.61,26.2,400.1
401,1,middle,house,107.5,0,3,1,1,1,0.67,33.0,304.4
402,5,middle,apartment,90.0,0,3,1,1,0,1.0,14.3,371.8
403,1,middle,apartment,96.9,0,1,1,1,2,2.08,40.8,273.1
404,4,high,apartment,52.2,1,2,0,1,3,1.96,34.0,406.6
405,1,middle,apartment,95.5,0,2,1,1,0,2.09,46.6,269.7
406,5,middle,house,89.2,1,2,1,1,1,1.04,14.9,436.4
407,6,middle,house,78.0,0,3,0,1,0,1.5,31.4,413.4
408,6,high,apartment,165.9,0,3,1,1,3,2.09,12.7,458.4
409,5,middle,apartment,64.8,0,1,0,1,3,1.68,2.5,344.7
410,2,low,house,134.6,1,2,0,0,1,2.36,21.4,298.8
411,4,middle,house,135.6,0,2,1,0,3,1.84,19.0,330.3
412,1,high,house,138.2,1,1,0,1,3,2.35,13.3,267.2
413,4,high,apartment,30.0,0,2,0,1,1,1.29,22.9,314.6
414,1,low,apartment,143.5,1,3,0,1,1,0.86,17.6,307.0
415,5,low,house,68.8,0,3,1,0,2,0.57,19.3,389.2
416,2,low,apartment,103.3,1,2,1,1,0,1.85,27.1,321.2
417,3,low,apartment,129.1,0,3,0,1,2,0.91,19.7,294.1
418,6,high,house,124.0,1,2,0,1,0,2.32,27.5,419.0
419,2,middle,house,104.1,1,1,1,1,3,2.48,36.0,358.3
420,3,low,apartment,121.2,0,3,0,1,0,0.52,22.6,345.1
421,4,high,apartment,116.3,0,1,1,1,3,2.33,24.8,358.3
422,5,middle,house,64.7,0,1,0,1,0,1.48,33.6,358.4
423,5,high,apartment,69.4,1,2,1,1,2,0.77,21.6,480.3
424,1,middle,apartment,69.5,1,1,1,1,3,1.47,19.4,290.1
425,3,middle,apartment,68.4,0,3,0,0,3,0.56,7.7,309.8
426,3,middle,house,110.4,0,1,1,1,1,1.35,29.3,309.4
427,2,middle,house,122.1,1,1,0,1,2,1.05,18.5,321.8
428,1,low,apartment,83.2,0,3,1,1,2,2.41,10.2,250.6
429,6,middle,house,119.3,0,1,1,1,2,0.57,16.4,373.2
430,2,middle,house,100.7,0,1,1,1,2,1.71,13.2,263.3
431,1,high,house,42.9,0,1,1,1,3,1.69,22.0,272.6
432,4,middle,house,109.7,0,3,1,1,3,0.6,35.1,418.6
433,6,low,house,66.9,0,3,1,1,2,1.94,26.6,463.4
434,1,low,house,70.7,0,1,1,1,3,2.16,30.3,263.7
435,2,middle,house,145.8,1,1,1,0,0,1.66,30.0,330.0
436,1,high,house,60.9,0,2,0,1,0,0.52,36.4,281.4
437,3,middle,house,121.0,1,3,0,1,3,1.41,13.7,393.8
438,5,middle,house,108.7,0,3,1,1,2,2.04,33.4,436.4
439,4,middle,house,70.7,1,3,1,1,1,1.97,14.6,371.3
440,2,low,house,107.7,1,2,1,1,2,1.09,12.7,332.1
441,6,low,apartment,135.5,0,2,1,1,3,1.6,15.8,409.9
442,2,high,house,92.7,1,1,1,1,3,1.14,24.4,348.3
443,1,middle,apartment,147.6,0,1,0,1,2,1.6,27.9,264.8
444,3,low,apartment,119.9,1,2,1,1,1,0.51,23.9,412.3
445,5,high,apartment,134.3,1,1,0,1,3,0.84,22.3,446.9
446,5,middle,apartment,77.9,1,3,1,1,3,1.49,23.5,464.6
447,2,middle,house,114.7,0,1,0,1,0,2.22,26.5,243.7
448,2,high,house,80.8,0,3,1,1,2,2.2,19.5,312.2
449,3,low,apartment,30.0,0,1,1,1,2,2.1,28.0,308.2
450,3,low,house,123.9,0,3,1,1,2,0.95,19.3,345.7
451,5,high,house,95.4,1,2,1,1,1,1.63,24.1,437.0
452,2,high,apartment,107.0,1,1,1,1,2,2.4,31.7,351.5
453,4,middle,house,104.7,1,2,1,1,3,1.3,28.3,473.6
454,1,middle,house,123.1,0,2,1,0,3,1.26,34.5,265.7
455,4,high,apartment,150.9,1,3,1,1,1,1.39,23.7,422.4
456,4,middle,house,81.0,0,1,1,1,3,1.11,16.9,338.0
457,2,high,house,90.3,0,1,1,1,3,1.43,18.7,259.9
458,5,middle,house,93.4,0,2,1,0,1,1.75,20.8,365.6
459,6,middle,house,52.0,0,2,0,1,0,2.49,25.8,392.2
460,1,high,house,61.5,1,3,1,1,2,2.08,20.8,334.5
461,5,high,house,59.4,0,2,0,0,0,1.62,23.0,308.9
462,1,low,apartment,106.7,0,3,1,1,2,0.85,21.6,258.3
463,1,low,house,83.5,1,2,1,1,2,2.32,17.2,267.8
464,4,high,house,67.1,1,3,0,0,2,2.49,28.4,414.7
465,5,middle,house,111.3,0,1,0,1,1,1.15,20.3,374.5
466,5,middle,house,119.9,0,1,0,1,0,0.66,24.8,324.8
467,6,low,house,111.1,0,2,1,1,2,1.91,30.7,408.4
468,6,middle,apartment,56.0,1,1,1,1,1,1.11,15.0,395.8
469,2,high,house,70.3,1,3,0,1,3,0.59,24.4,365.0
470,3,high,house,69.4,0,2,1,1,0,0.88,23.2,318.8
471,3,high,house,128.8,1,3,0,1,3,1.32,16.1,392.8
472,2,high,apartment,88.4,0,2,0,1,0,1.37,18.2,250.9
473,1,middle,house,116.6,0,2,0,1,1,2.02,24.4,234.0
474,4,middle,apartment,121.2,0,3,1,1,1,1.63,27.4,367.6
475,4,low,house,141.2,1,1,0,1,1,0.86,26.9,396.3
476,4,high,apartment,72.4,0,2,1,1,1,1.79,33.1,365.3
477,1,middle,apartment,141.4,0,2,1,0,1,1.66,12.3,208.2
478,3,middle,house,147.4,0,2,0,1,2,1.52,33.2,348.5
479,5,middle,apartment,171.4,0,2,0,0,2,0.94,12.0,328.6
480,3,middle,apartment,99.5,0,2,1,1,1,1.24,13.2,317.3
481,5,low,house,50.4,0,3,1,1,1,2.41,30.4,436.3
482,2,middle,house,66.6,1,1,1,1,0,1.79,26.0,318.5
483,1,low,apartment,92.1,1,1,1,1,0,1.06,34.3,293.2
484,4,middle,house,105.6,0,3,1,1,0,0.86,16.3,364.0
485,6,middle,apartment,54.2,0,3,1,1,2,1.06,22.0,439.5
486,6,middle,apartment,95.4,0,2,0,1,1,2.13,27.4,428.0
487,6,low,house,106.6,0,2,1,1,3,0.81,41.0,442.7
488,2,low,house,90.7,1,2,0,1,0,0.74,22.8,318.8
489,4,middle,apartment,59.6,0,1,0,1,3,0.82,16.9,326.9
490,1,middle,house,39.1,0,1,1,1,2,1.55,19.9,235.4
491,5,middle,house,93.7,0,1,1,1,0,1.4,21.0,365.2
492,2,middle,apartment,102.2,0,1,1,0,2,2.32,16.3,221.0
493,1,low,house,113.9,0,1,0,1,1,1.41,31.5,234.0
494,3,low,house,133.4,1,2,0,1,3,1.26,18.5,381.3
495,4,middle,house,89.4,1,2,1,1,0,2.19,28.1,386.8
496,1,low,house,111.5,1,3,1,1,3,1.69,22.3,360.9
497,4,low,apartment,108.0,0,3,1,1,0,1.11,12.3,346.6
498,3,high,house,77.9,1,1,0,1,0,2.36,23.9,317.7
499,5,low,house,77.5,0,1,1,1,0,2.45,10.6,322.4
500,2,middle,apartment,67.2,0,1,1,1,2,0.85,10.0,234.5
501,5,middle,apartment,119.0,1,3,1,1,2,1.57,7.1,443.5
502,5,high,house,30.0,0,1,0,1,3,1.08,16.5,371.5
503,6,low,apartment,70.5,0,3,0,1,3,1.65,31.5,460.1
504,2,middle,apartment,103.1,1,1,1,1,1,0.72,25.3,328.8
505,6,low,house,82.4,1,2,1,0,2,0.87,23.0,460.8
506,5,middle,apartment,82.5,0,2,0,1,2,0.53,25.4,373.1
507,6,high,house,101.9,0,1,1,1,0,0.95,26.8,421.7
508,2,low,apartment,63.6,1,2,0,0,3,1.51,17.0,324.2
509,3,low,house,111.6,1,3,0,0,3,2.46,21.5,326.2
510,3,middle,apartment,99.1,0,2,0,1,3,0.51,19.8,363.1
511,3,middle,house,54.8,0,2,0,1,0,1.53,27.6,270.4
512,2,middle,house,117.2,0,1,1,1,2,2.28,23.2,268.2
513,5,low,house,136.7,1,2,1,0,0,1.04,11.7,378.8
514,1,middle,house,43.1,0,1,1,0,2,1.28,28.9,246.6
515,2,middle,house,122.1,0,2,1,0,1,1.1,18.9,254.3
516,1,middle,house,74.2,0,1,0,1,1,0.54,24.4,241.3
517,3,low,apartment,91.5,1,3,1,1,3,0.9,31.3,472.3
518,2,high,house,140.1,0,1,1,1,3,2.4,20.1,278.3
519,3,middle,apartment,93.6,1,1,0,1,1,0.57,21.5,334.8
520,2,low,house,51.7,0,3,1,1,1,1.59,22.9,304.6
521,2,high,house,70.7,1,2,1,1,2,1.42,32.3,332.7
522,4,high,house,72.3,0,2,0,1,0,2.0,26.9,332.4
523,2,middle,apartment,121.2,1,2,1,1,3,1.09,18.1,351.8
524,3,high,apartment,87.1,0,1,1,1,1,2.17,25.9,321.9
525,3,middle,house,132.6,1,1,0,1,1,1.55,29.3,374.5
526,3,low,house,67.7,0,3,0,1,0,0.54,21.7,282.6
527,1,middle,apartment,85.0,0,3,0,0,0,1.66,19.1,222.4
528,3,high,house,131.9,0,1,1,1,3,1.53,25.2,305.8
529,6,middle,apartment,93.6,0,1,1,1,0,1.28,27.0,368.9
530,3,middle,house,30.0,1,2,1,0,2,1.27,9.6,335.7
531,3,middle,house,109.7,1,2,0,1,3,1.03,31.3,411.1
532,2,middle,house,96.4,1,3,0,1,0,2.24,24.3,316.2
533,6,high,apartment,86.0,0,2,0,1,1,1.49,16.9,334.3
534,1,middle,apartment,135.8,0,2,1,1,1,1.35,19.3,237.7
535,6,low,house,90.7,0,1,1,1,0,1.33,21.1,350.4
536,3,low,house,155.0,0,2,1,1,1,1.66,22.4,354.6
537,3,high,house,79.5,0,1,0,1,3,1.48,19.9,290.9
538,4,high,apartment,108.5,1,2,0,0,2,1.67,25.5,413.1
539,3,low,apartment,116.1,0,2,1,1,1,1.56,28.5,340.8
540,2,middle,house,185.6,1,1,1,1,2,2.42,21.5,340.2
541,1,middle,apartment,165.3,1,1,0,1,3,1.62,10.7,296.7
542,5,low,house,61.3,0,2,1,1,1,1.48,23.7,364.9
543,3,low,apartment,105.3,0,3,0,1,3,1.59,1.7,322.6
544,6,middle,house,160.6,1,3,1,1,2,2.1,39.3,499.4
545,1,low,house,129.6,1,1,1,1,2,2.13,22.5,292.9
546,5,middle,apartment,87.6,1,2,1,1,0,2.26,21.2,414.3
547,2,middle,apartment,76.5,1,3,1,1,2,1.28,14.1,352.5
548,2,high,house,75.8,0,2,1,0,3,2.23,17.8,284.7
549,4,low,house,73.7,0,1,1,1,0,1.79,16.3,268.4
550,2,high,apartment,116.3,0,2,1,0,3,2.16,19.9,264.2
551,4,high,apartment,63.0,0,2,1,1,0,1.98,29.8,327.2
552,1,middle,house,155.4,0,1,1,1,2,1.65,31.7,247.3
553,3,middle,apartment,85.8,1,2,1,1,3,0.59,9.0,375.5
554,2,middle,house,118.3,0,3,0,0,1,1.12,37.7,317.1
555,6,high,house,150.5,1,2,0,1,0,1.76,25.7,433.3
556,5,low,house,54.0,1,1,1,1,0,1.24,30.6,413.3
557,6,middle,house,101.8,0,1,0,1,0,0.58,28.3,382.8
558,6,low,apartment,160.0,0,1,0,1,1,1.67,22.7,378.8
559,1,low,house,117.9,1,3,0,0,3,1.56,11.9,291.6
560,2,high,apartment,41.2,0,1,1,1,1,1.6,16.8,270.5
561,3,low,house,54.5,0,2,0,1,2,1.19,29.2,355.4
562,6,low,house,123.4,1,2,0,1,2,0.95,30.5,472.7
563,2,low,apartment,90.9,1,2,1,0,2,0.79,32.3,360.4
564,5,middle,house,90.8,1,1,1,1,3,0.7,24.6,437.2
565,2,low,house,105.1,0,1,0,1,1,1.92,14.9,262.7
566,4,high,house,72.0,0,2,1,1,2,1.93,23.9,361.6
567,6,middle,house,89.9,0,2,1,1,0,1.97,22.9,376.8
568,6,high,house,94.5,0,2,0,1,1,1.39,33.1,424.9
569,3,low,house,60.7,0,1,1,1,2,2.33,25.5,268.2
570,2,middle,house,105.5,0,3,1,0,2,0.7,21.6,323.5
571,2,high,apartment,73.8,1,1,0,1,2,0.65,21.2,342.5
572,6,middle,house,122.5,0,1,0,1,1,1.24,23.2,420.1
573,4,low,apartment,120.3,0,3,0,0,1,2.21,30.2,333.8
574,4,high,house,39.4,1,1,0,1,0,2.14,28.8,315.3
575,5,middle,house,63.4,0,2,1,1,1,2.33,20.5,369.8
576,5,low,house,82.2,0,2,1,1,2,1.48,27.1,408.5
577,6,low,apartment,177.6,0,1,1,1,2,2.14,23.6,383.2
578,1,high,house,143.6,0,2,1,1,3,2.5,32.2,290.4
579,4,high,apartment,77.8,0,1,1,1,2,0.62,21.9,346.3
580,6,low,apartment,136.4,1,3,0,1,0,2.2,17.9,432.7
581,2,middle,apartment,65.7,0,2,1,1,0,2.08,30.3,296.4
582,1,low,apartment,79.1,1,2,1,1,1,1.01,22.3,302.7
583,2,middle,apartment,45.9,0,1,0,1,0,1.27,24.0,228.7
584,3,middle,apartment,118.3,0,3,0,1,0,0.7,21.7,308.2
585,1,low,house,97.1,1,3,1,1,0,1.13,16.6,293.0
586,6,middle,house,130.8,0,3,1,1,2,0.73,5.8,425.3
587,6,low,apartment,69.3,0,2,1,1,1,2.08,8.0,377.9
588,4,low,apartment,75.2,0,1,0,1,0,2.14,20.7,315.9
589,2,middle,apartment,82.8,1,2,1,1,0,0.74,6.3,280.8
590,6,middle,apartment,65.0,0,3,1,1,2,0.76,15.0,427.4
591,5,high,apartment,91.4,1,2,0,1,0,0.8,20.9,401.9
592,2,middle,house,148.4,1,1,0,1,3,2.11,32.3,363.7
593,1,middle,apartment,30.0,1,3,0,1,3,2.39,21.7,318.7
594,2,middle,apartment,95.1,1,2,1,1,2,1.31,28.4,359.3
595,6,high,apartment,136.6,0,3,1,1,3,1.04,24.7,482.8
596,5,middle,apartment,138.8,0,3,0,0,1,2.13,20.9,375.5
597,3,low,apartment,106.4,0,2,0,1,3,2.3,17.4,305.4
598,1,middle,apartment,119.5,0,3,1,1,3,2.49,21.7,262.4
599,2,middle,apartment,90.4,0,1,1,1,2,0.83,21.4,258.8
600,2,low,house,62.2,0,2,1,1,2,1.87,26.0,314.1
601,1,middle,house,106.6,0,1,1,1,1,1.29,26.1,243.2
602,6,high,house,136.2,0,3,0,0,1,2.01,27.6,398.0
603,5,middle,house,115.2,1,2,1,1,2,2.14,27.4,417.5
604,6,middle,house,48.5,0,1,0,1,0,2.06,27.8,368.0
605,6,low,apartment,100.1,0,1,1,1,0,1.5,30.3,409.1
606,3,high,house,84.0,0,2,0,1,3,1.0,21.8,346.8
607,3,middle,house,43.5,1,2,0,0,2,0.54,32.2,371.1
608,4,middle,house,86.9,0,2,0,1,1,1.61,30.0,335.5
609,3,high,apartment,90.3,0,2,0,1,1,1.6,25.6,304.6
610,5,middle,apartment,60.4,1,3,1,1,0,1.1,12.3,405.2
611,4,high,house,73.4,0,1,1,1,2,2.41,23.9,308.4
612,1,low,apartment,102.6,0,1,1,1,0,1.14,32.4,217.2
613,3,low,apartment,64.6,0,1,0,1,0,1.57,25.3,265.4
614,5,middle,apartment,114.4,1,2,1,1,1,0.67,8.3,409.3
615,6,middle,house,103.7,0,1,0,0,2,2.16,30.2,402.3
616,2,middle,house,60.0,1,3,1,1,0,0.52,17.9,325.9
617,6,middle,house,71.2,0,3,0,1,3,1.6,26.9,465.3
618,3,low,house,95.6,1,1,0,0,1,1.55,33.4,338.2
619,3,high,house,125.9,0,1,1,1,0,2.43,18.2,245.9
620,1,middle,house,30.0,0,1,1,1,2,1.77,18.9,212.7
621,4,high,house,83.5,0,3,0,1,1,0.59,28.0,378.1
622,5,high,house,30.0,1,3,1,1,0,1.21,18.9,424.8
623,2,high,house,95.2,0,2,0,1,2,1.4,27.8,272.9
624,4,low,house,116.5,1,1,0,1,2,1.68,35.9,440.2
625,6,low,apartment,71.4,0,2,1,0,2,1.42,16.1,400.2
626,2,low,house,50.7,0,2,0,1,3,1.37,36.4,318.5
627,1,low,apartment,52.6,0,2,0,1,2,2.36,22.7,234.6
628,3,low,apartment,46.7,0,3,1,1,2,2.42,28.3,332.0
629,1,high,house,112.5,1,3,0,1,0,2.05,27.8,287.8
630,2,low,house,153.7,0,2,1,1,2,0.84,16.6,306.3
631,1,low,apartment,108.6,0,1,1,1,3,1.66,24.3,230.8
632,2,high,house,181.0,0,1,1,1,3,0.92,20.0,304.9
633,6,low,apartment,45.8,1,1,1,0,2,2.2,12.0,385.4
634,3,high,apartment,154.9,0,2,1,1,3,2.18,18.6,327.4
635,5,low,apartment,78.2,1,2,1,1,1,1.33,14.5,418.1
636,6,low,house,78.0,0,1,1,1,3,1.46,23.6,392.5
637,3,low,house,126.2,1,2,1,1,0,1.58,27.2,365.7
638,5,high,apartment,155.9,1,3,1,1,2,0.92,17.1,450.5
639,6,middle,house,116.4,0,1,1,1,2,1.34,21.4,390.7
640,4,low,house,86.0,1,3,1,1,0,1.42,15.1,384.8
641,6,high,apartment,146.2,0,3,1,1,3,1.42,23.1,476.0
642,2,middle,house,30.0,0,2,0,1,1,0.55,21.3,252.9
643,4,middle,house,112.8,0,2,1,1,0,2.02,19.9,338.9
644,4,low,house,105.8,0,1,0,1,1,1.04,30.5,317.8
645,1,low,house,99.1,0,1,1,1,1,2.43,31.5,227.5
646,5,middle,apartment,88.7,0,2,0,1,1,1.22,23.2,355.9
647,5,low,apartment,96.0,1,1,1,1,3,1.9,27.4,456.2
648,1,low,house,164.6,1,2,0,1,3,0.55,24.7,302.1
649,3,middle,house,77.2,1,2,1,1,2,1.03,15.7,353.7
650,4,high,apartment,108.2,1,2,1,1,2,0.97,28.5,419.0
651,5,middle,apartment,107.9,1,2,0,1,3,1.11,28.4,446.1
652,1,middle,apartment,139.4,0,3,0,1,2,2.16,9.9,222.7
653,3,high,house,157.0,0,2,1,1,1,2.45,14.1,298.0
654,5,high,house,72.7,1,2,1,1,2,0.96,19.2,437.3
655,6,middle,apartment,59.4,1,1,0,0,2,1.27,22.5,412.6
656,2,high,house,129.7,0,2,1,1,0,2.27,18.0,235.5
657,6,low,house,33.9,0,3,1,1,3,0.6,21.5,422.3
658,6,middle,house,97.5,0,2,1,1,0,2.32,22.9,366.8
659,3,high,house,147.3,1,2,0,0,2,0.7,27.9,357.3
660,5,low,house,72.7,1,2,0,1,0,1.11,20.3,429.4
661,5,middle,apartment,96.8,0,2,1,1,1,2.32,27.2,354.7
662,1,low,house,123.3,1,2,0,1,2,2.38,35.9,311.0
663,1,middle,house,79.1,0,3,1,1,1,1.45,16.1,236.2
664,1,high,house,119.6,0,1,0,1,2,1.94,12.6,168.5
665,6,middle,apartment,63.9,1,2,0,1,1,2.11,35.0,458.1
666,1,middle,apartment,145.6,0,3,1,0,2,2.35,33.2,260.6
667,5,middle,house,111.4,0,2,1,1,1,1.18,22.9,367.5
668,2,middle,house,47.3,1,3,1,1,3,0.53,17.5,384.1
669,4,middle,apartment,132.9,0,1,1,0,1,2.39,25.6,308.7
670,2,low,apartment,98.4,0,3,0,1,3,1.03,28.9,304.2
671,5,middle,house,121.1,0,2,1,0,1,1.29,16.7,371.2
672,3,low,house,127.8,1,1,0,1,1,1.6,22.9,352.5
673,2,middle,house,72.1,1,3,0,1,0,2.0,20.7,299.3
674,1,high,house,76.2,0,2,0,1,2,0.82,25.0,233.1
675,3,high,house,141.2,1,2,0,1,1,2.28,37.8,359.3
676,2,middle,apartment,95.7,0,1,1,1,2,2.36,20.8,268.2
677,4,low,apartment,73.9,0,3,0,0,1,1.1,26.3,358.7
678,4,middle,apartment,81.6,0,3,1,0,3,1.35,26.3,370.5
679,6,middle,apartment,51.2,0,1,0,1,2,1.1,13.6,364.7
680,4,high,house,93.7,0,2,1,1,0,0.64,33.0,359.4
681,6,low,house,41.1,1,1,0,1,3,2.14,25.5,449.8
682,4,middle,apartment,71.7,1,1,1,1,0,1.08,25.4,393.1
683,3,middle,house,64.5,1,1,1,1,0,0.91,27.9,356.0
684,1,low,house,118.0,0,3,0,0,2,1.06,15.4,260.1
685,3,middle,house,97.2,0,1,0,1,3,1.95,37.8,324.7
686,4,low,house,73.8,0,2,1,0,2,0.83,35.0,380.6
687,5,high,house,30.0,0,2,1,1,0,2.17,30.8,359.7
688,1,high,house,97.8,0,2,0,1,2,1.53,13.2,241.5
689,2,low,house,81.5,0,1,0,1,2,1.18,12.4,237.5
690,5,middle,house,107.1,1,3,1,1,1,1.4,21.6,443.2
691,3,middle,house,123.1,1,1,1,1,1,0.83,22.9,329.9
692,4,low,house,86.4,0,3,1,0,3,1.82,25.3,374.9
693,5,high,apartment,95.9,1,3,0,1,3,1.92,19.2,442.3
694,3,low,house,91.2,1,1,1,1,2,1.78,23.9,381.4
695,1,low,house,73.9,0,1,0,1,3,1.46,27.3,255.7
696,5,high,apartment,93.7,0,1,0,1,2,2.05,20.3,388.1
697,3,high,apartment,68.7,0,2,1,1,1,0.86,23.4,322.8
698,3,middle,apartment,103.1,0,2,1,1,2,1.3,37.3,316.3
699,6,middle,house,30.0,1,2,1,1,2,1.54,10.0,448.0
700,6,middle,house,62.0,0,1,1,1,0,0.68,21.7,373.9
701,6,middle,house,134.6,0,1,0,0,2,0.99,9.9,395.0
702,3,middle,house,133.4,1,2,1,1,0,0.81,19.7,374.8
703,2,middle,apartment,102.9,1,2,0,1,2,1.74,18.1,321.6
704,5,middle,house,100.1,1,1,1,1,3,2.08,13.9,406.3
705,1,middle,apartment,143.7,1,3,1,1,2,0.95,38.1,361.3
706,1,middle,house,37.3,0,3,1,1,3,2.46,26.6,280.3
707,1,middle,house,72.2,0,1,1,0,0,0.92,20.4,172.6
708,2,middle,house,83.2,0,1,1,1,1,0.7,31.3,295.4
709,2,low,apartment,151.7,0,3,1,1,1,0.79,15.6,295.4
710,5,low,house,150.2,0,2,0,1,2,1.8,30.6,404.6
711,3,middle,house,123.2,1,3,1,1,1,1.13,20.4,388.4
712,3,low,apartment,77.2,1,2,0,1,1,1.85,14.3,366.5
713,4,low,house,95.2,0,3,1,1,3,0.77,29.3,377.0
714,1,middle,apartment,81.1,0,3,1,1,3,2.19,34.8,320.8
715,3,low,apartment,94.3,0,2,1,1,2,0.84,28.7,364.0
716,1,middle,house,117.2,0,2,1,1,1,1.01,24.1,263.0
717,2,low,apartment,108.4,0,3,0,1,2,1.71,26.9,292.3
718,1,middle,apartment,83.2,1,1,0,1,1,2.07,31.3,237.8
719,6,high,apartment,92.4,0,2,0,1,3,0.71,31.5,450.8
720,3,high,house,144.2,1,2,1,1,1,2.43,37.0,396.1
721,2,high,apartment,93.3,0,2,0,1,3,1.37,27.2,299.1
722,1,middle,house,83.2,0,1,0,1,0,1.37,23.9,215.8
723,3,high,apartment,193.3,1,1,1,1,2,0.77,35.6,398.7
724,4,middle,house,70.8,0,3,0,1,1,2.17,32.5,374.2
725,5,middle,apartment,122.1,1,3,0,1,3,0.57,14.3,470.6
726,3,low,house,38.2,1,1,1,1,3,1.67,24.3,344.9
727,3,low,house,105.3,0,3,1,1,0,2.47,14.4,306.9
728,2,low,house,91.4,0,1,1,1,0,1.68,12.4,215.6
729,1,middle,apartment,54.2,1,2,0,1,1,0.77,21.9,279.5
730,4,middle,house,74.5,0,2,0,1,1,1.08,15.2,309.3
731,1,low,house,150.2,0,2,1,1,0,1.82,25.1,276.8
732,3,middle,house,138.3,0,2,1,1,0,1.76,25.8,305.2
733,2,low,house,170.4,0,1,1,0,0,1.25,29.0,264.6
734,1,middle,apartment,92.1,0,3,1,0,3,1.9,16.9,266.6
735,6,high,apartment,74.4,0,2,1,1,3,1.68,11.5,386.4
736,1,middle,apartment,70.0,1,2,1,1,0,1.7,14.3,283.5
737,3,high,apartment,97.5,0,3,0,1,3,1.57,15.4,290.2
738,5,low,house,86.9,1,3,1,1,2,2.34,21.2,458.0
739,4,high,house,110.7,0,3,0,1,1,1.05,14.9,342.5
740,4,low,house,103.6,0,1,1,1,2,1.27,25.6,380.4
741,3,middle,house,103.4,0,2,1,1,0,1.08,17.1,283.5
742,1,middle,apartment,93.4,0,2,0,1,1,1.95,21.2,237.3
743,4,middle,house,72.7,0,3,1,1,2,0.85,19.2,383.5
744,6,low,house,67.4,0,1,1,1,0,0.53,27.7,367.8
745,5,low,apartment,178.8,1,2,1,1,0,1.15,22.9,444.8
746,3,middle,apartment,72.0,0,3,1,0,1,1.67,12.5,321.6
747,4,middle,house,152.0,0,2,1,1,3,0.92,10.2,377.4
748,2,high,apartment,77.5,0,3,0,1,2,1.46,29.3,311.0
749,4,low,apartment,109.9,0,2,1,1,2,2.22,24.9,335.2
750,3,middle,apartment,122.2,0,2,0,1,1,1.66,15.0,301.9
751,6,middle,apartment,135.8,0,3,0,1,0,1.03,26.0,418.4
752,5,middle,house,136.0,0,1,1,1,2,1.06,23.4,397.7
753,3,low,apartment,93.4,0,2,0,0,0,1.62,20.5,266.5
754,5,low,house,58.1,0,3,1,0,3,1.39,12.0,373.9
755,2,middle,house,141.2,1,2,1,0,2,0.67,35.5,365.2
756,5,middle,house,39.0,0,3,1,1,1,1.89,25.6,403.5
757,4,low,house,70.5,0,2,1,1,0,1.98,43.0,366.8
758,5,high,apartment,89.0,1,2,1,1,3,1.66,16.8,422.0
759,4,high,house,105.0,0,1,0,1,2,2.13,32.2,334.0
760,1,high,house,105.5,1,1,1,1,1,0.55,24.9,283.2
761,4,middle,apartment,118.8,0,2,1,1,2,1.97,22.6,362.3
762,2,high,house,44.4,1,3,1,1,2,1.24,19.8,383.5
763,6,middle,house,77.0,0,3,1,1,2,1.54,16.9,418.0
764,2,middle,house,51.4,1,3,1,0,3,2.05,18.5,341.6
765,6,low,apartment,184.7,1,2,0,1,2,1.12,13.8,464.4
766,6,middle,house,160.0,0,1,0,1,0,2.24,34.1,401.9
767,1,high,house,34.2,0,2,0,1,0,2.13,34.8,267.6
768,3,middle,apartment,91.4,0,2,0,1,2,1.15,16.0,311.8
769,6,middle,apartment,199.5,0,3,1,0,3,1.39,30.0,455.9
770,1,high,house,134.5,1,3,0,1,1,1.14,25.3,302.0
771,3,middle,house,74.2,0,2,1,1,3,1.06,26.2,308.5
772,5,middle,house,40.6,0,1,1,0,0,2.1,4.8,280.8
773,4,low,apartment,65.4,1,2,0,1,2,1.75,37.9,403.4
774,5,middle,apartment,33.7,0,3,1,1,1,1.37,27.6,400.0
775,3,low,house,76.9,1,3,0,1,3,1.93,20.5,378.4
776,5,low,apartment,71.1,1,1,1,1,0,1.52,18.2,397.9
777,5,low,apartment,100.6,0,2,0,1,1,0.92,25.2,396.6
778,3,middle,house,117.2,0,2,0,1,3,1.39,21.6,321.9
779,1,middle,apartment,120.6,0,2,0,0,1,1.16,23.2,216.8
780,2,low,apartment,97.6,1,1,0,1,3,1.12,21.0,312.6
781,6,middle,house,122.7,0,2,0,1,1,2.02,23.5,391.3
782,1,low,apartment,114.0,1,2,1,1,0,1.49,15.7,311.9
783,2,middle,apartment,91.4,1,3,0,1,1,0.68,10.2,323.5
784,6,middle,house,59.7,0,3,1,1,0,2.24,14.7,389.0
