household_id,household_size,income_level,property_type,dwelling_area_sqm,num_occupants_work_from_home,has_air_conditioner,has_electric_heating,has_ev,num_major_appliances,temperature_c,electricity_price_per_kwh,daily_consumption_kwh
392,6,middle,house,102.0,0,1,0,0,10,18.8,0.279,12.52
393,3,middle,apartment,162.2,1,1,0,1,12,13.2,0.197,14.58
394,5,middle,house,126.6,1,0,0,0,14,12.8,0.261,13.96
395,2,middle,apartment,121.6,0,1,1,0,12,17.7,0.114,11.51
396,6,high,apartment,77.1,2,1,0,0,10,33.1,0.233,13.24
397,1,middle,house,101.9,2,1,0,0,11,5.4,0.267,8.94
398,5,middle,apartment,111.1,1,1,1,0,5,32.6,0.264,12.56
399,3,low,house,131.7,1,1,1,0,11,23.8,0.134,10.76
400,3,low,apartment,35.0,0,1,0,1,8,12.0,0.08,11.9
401,1,middle,apartment,102.2,1,1,0,0,5,12.3,0.125,8.08
402,2,middle,house,119.2,0,0,0,0,7,-0.5,0.143,10.18
403,5,middle,apartment,85.1,1,1,1,0,8,5.2,0.136,14.03
404,4,high,house,55.7,1,1,0,0,10,19.0,0.203,10.9
405,5,middle,house,58.4,0,0,1,0,12,21.3,0.139,12.81
406,1,high,house,137.3,1,1,0,0,8,19.4,0.341,9.73
407,4,middle,house,219.1,0,0,0,0,9,27.7,0.198,12.71
408,3,low,house,100.1,2,1,0,1,13,25.7,0.243,15.51
409,1,middle,house,35.0,0,0,0,0,6,3.8,0.281,4.72
410,6,low,apartment,113.1,2,0,0,1,10,26.6,0.127,16.68
411,3,middle,apartment,196.8,1,0,0,0,11,4.2,0.239,11.65
412,1,low,house,56.3,0,0,0,0,14,18.3,0.258,9.37
413,3,high,house,143.3,2,1,0,0,11,27.5,0.185,12.18
414,5,middle,apartment,108.1,2,1,0,0,7,22.1,0.318,14.23
415,5,middle,apartment,80.9,0,1,0,0,12,33.3,0.136,13.36
416,1,low,apartment,71.4,0,1,1,0,6,36.0,0.155,9.27
417,1,middle,house,152.3,2,1,0,1,12,22.2,0.228,13.47
418,5,middle,house,35.0,1,1,1,1,6,17.1,0.3,12.91
419,3,low,apartment,158.3,0,1,0,0,8,9.3,0.253,9.71
420,2,middle,house,52.2,0,0,1,0,7,17.8,0.304,7.11
421,6,middle,apartment,94.1,1,1,0,1,13,34.1,0.12,18.54
422,4,middle,house,175.4,0,1,0,1,12,15.6,0.35,15.63
423,5,low,apartment,118.1,2,0,0,0,14,20.7,0.139,13.64
424,2,low,house,58.3,0,0,1,0,8,44.7,0.274,7.57
425,6,middle,apartment,106.7,0,1,0,0,8,13.1,0.315,13.24
426,5,low,apartment,183.6,1,0,0,0,9,21.3,0.223,12.85
427,5,middle,apartment,74.5,1,1,0,0,6,12.4,0.165,10.87
428,4,low,house,68.7,2,0,0,0,9,29.7,0.226,12.47
429,4,high,house,136.5,1,0,0,0,13,25.0,0.211,13.76
430,1,middle,house,143.6,1,0,1,0,7,10.4,0.189,10.47
431,4,middle,house,119.6,1,0,1,0,12,12.8,0.205,13.26
432,2,middle,house,138.8,1,1,0,0,11,9.3,0.185,10.35
433,5,low,apartment,112.0,0,1,0,0,6,21.0,0.083,12.07
434,4,middle,apartment,65.6,1,0,1,0,5,33.6,0.103,11.6
435,2,middle,apartment,47.4,1,0,1,0,9,5.3,0.218,11.04
436,6,middle,apartment,119.2,1,0,1,0,14,6.3,0.11,15.8
437,2,high,apartment,68.0,1,1,0,0,12,17.5,0.268,9.3
438,1,low,house,95.5,2,0,0,0,12,18.7,0.196,10.19
439,2,low,apartment,127.6,1,1,1,0,14,29.7,0.229,12.26
440,4,middle,house,143.3,0,1,0,0,5,28.5,0.12,11.42
441,1,middle,apartment,84.7,2,1,1,0,7,7.4,0.185,10.64
442,5,high,apartment,85.2,0,1,1,0,6,18.9,0.25,10.25
443,2,high,house,91.2,2,1,0,0,5,4.9,0.102,9.8
444,5,middle,house,130.6,0,1,0,0,13,20.3,0.244,12.93
445,1,middle,house,170.9,2,1,0,0,12,5.0,0.344,10.92
446,4,middle,apartment,94.1,1,0,0,1,10,35.5,0.202,14.09
447,6,middle,house,57.7,2,0,0,0,7,1.9,0.113,14.08
448,5,low,apartment,94.8,2,0,0,0,10,23.0,0.159,11.35
449,5,middle,house,62.7,0,1,0,1,13,22.9,0.317,14.07
450,4,low,house,108.2,1,0,0,0,8,20.8,0.298,11.96
451,6,middle,apartment,86.4,1,1,0,0,6,2.9,0.09,13.38
452,6,low,house,46.0,0,1,0,0,10,28.7,0.083,13.22
453,1,high,house,74.3,0,1,0,0,7,33.3,0.153,7.82
454,1,high,apartment,107.5,0,0,0,0,10,28.7,0.101,7.72
455,3,low,apartment,106.5,1,1,1,0,7,15.5,0.081,11.35
456,5,middle,house,96.6,2,1,1,0,6,34.7,0.164,14.87
457,4,low,house,150.0,2,1,0,1,10,14.1,0.223,15.31
458,4,low,house,91.5,0,1,0,0,8,10.9,0.101,11.75
459,2,high,house,35.0,1,1,0,0,10,11.7,0.251,7.28
460,2,middle,apartment,56.7,2,1,1,0,12,12.0,0.156,10.84
461,2,low,house,35.0,2,0,1,0,10,27.4,0.149,10.19
462,6,middle,house,35.0,1,1,0,0,6,28.4,0.139,11.83
463,5,middle,house,194.4,2,0,0,0,6,26.1,0.216,13.53
464,3,high,apartment,65.1,0,1,1,0,11,14.0,0.146,9.67
465,5,low,apartment,160.1,2,1,0,0,7,0.5,0.198,13.22
466,6,middle,apartment,72.8,1,1,1,0,10,25.0,0.313,12.47
467,5,low,house,68.6,2,1,0,0,8,21.3,0.176,12.48
468,1,low,apartment,113.3,1,1,1,0,11,21.5,0.173,9.93
469,2,middle,apartment,89.0,0,1,0,0,8,39.0,0.18,10.86
470,6,middle,house,150.1,2,0,0,0,6,7.5,0.183,14.44
471,3,low,apartment,103.4,1,1,0,0,10,26.1,0.095,11.09
472,3,middle,apartment,148.7,0,1,1,1,9,14.5,0.321,13.12
473,2,low,apartment,78.8,2,1,0,0,10,11.9,0.169,10.3
474,4,high,house,96.1,1,1,0,0,5,7.5,0.123,10.82
475,3,middle,house,91.0,1,0,0,0,7,13.0,0.32,8.28
476,4,middle,house,108.1,2,0,1,0,7,23.0,0.331,12.05
477,5,low,house,35.0,0,0,1,0,12,17.5,0.092,11.27
478,5,middle,house,67.8,1,1,0,0,5,32.8,0.274,12.46
479,4,low,house,95.5,0,1,1,0,10,14.9,0.197,12.2
480,3,high,house,35.0,1,1,0,0,6,21.1,0.248,9.01
481,1,middle,house,103.3,2,0,0,0,6,20.5,0.283,8.37
482,1,low,house,128.0,2,1,1,0,7,30.2,0.153,11.04
483,1,low,apartment,45.4,2,1,1,1,6,13.5,0.156,11.22
484,4,middle,apartment,40.1,0,1,0,0,5,18.1,0.147,7.62
485,2,low,house,122.0,1,1,0,0,10,24.5,0.15,11.02
486,2,middle,house,144.1,1,0,0,0,10,31.1,0.153,9.76
487,1,high,house,121.5,2,1,0,0,10,0.5,0.236,9.41
488,5,middle,house,127.2,1,0,0,0,8,21.7,0.189,13.94
489,3,low,house,88.2,0,1,1,0,11,26.6,0.088,10.04
490,5,middle,house,132.9,2,0,0,0,8,8.1,0.156,13.03
491,3,high,house,106.6,0,1,1,0,14,14.7,0.155,12.6
492,1,high,apartment,120.6,1,1,0,0,14,21.6,0.159,10.8
493,5,middle,house,99.3,1,1,1,0,8,22.1,0.134,13.2
494,1,low,house,103.0,1,0,0,1,13,16.8,0.308,12.88
495,5,middle,house,35.0,2,1,0,0,5,10.9,0.125,12.62
496,1,middle,house,168.5,0,1,0,0,13,32.6,0.164,11.4
497,1,middle,house,125.4,1,0,0,0,8,30.1,0.305,8.04
498,5,low,apartment,84.0,2,1,0,0,12,21.8,0.156,14.86
499,4,low,house,62.1,1,1,1,0,11,22.2,0.127,11.51
500,4,middle,house,107.1,0,0,0,0,6,15.5,0.084,10.11
501,1,middle,apartment,108.1,2,1,1,0,12,12.8,0.345,9.31
502,5,high,house,141.1,1,0,0,0,14,15.6,0.282,14.23
503,5,low,house,136.6,2,1,0,0,13,9.0,0.102,13.86
504,5,middle,house,106.2,1,1,1,1,9,30.8,0.327,16.06
505,6,middle,house,109.1,0,1,0,0,14,14.1,0.301,12.68
506,1,middle,house,96.2,0,1,0,0,13,25.8,0.191,8.25
507,6,middle,apartment,55.0,1,1,0,0,7,34.0,0.317,12.88
508,3,low,house,40.3,2,1,0,0,7,26.1,0.099,10.4
509,3,high,house,125.1,1,1,0,0,13,13.0,0.146,12.03
510,3,low,house,117.2,2,1,0,0,13,27.1,0.109,12.32
511,3,low,house,113.3,2,1,1,0,8,20.2,0.257,10.56
512,1,middle,house,167.5,0,1,0,1,10,25.4,0.13,11.65
513,5,middle,house,214.3,0,1,0,0,8,13.6,0.348,11.67
514,2,high,apartment,47.2,1,0,0,0,14,19.8,0.127,10.85
515,6,low,apartment,153.2,0,0,1,0,7,25.7,0.231,12.84
516,6,middle,apartment,38.7,2,0,0,0,8,25.7,0.254,12.21
517,6,middle,house,88.9,0,1,0,0,10,19.2,0.225,12.44
518,2,middle,apartment,161.4,0,0,0,0,7,26.0,0.31,9.48
519,6,middle,apartment,118.7,0,1,0,0,7,15.7,0.237,12.65
520,6,high,apartment,35.0,0,1,0,0,11,12.7,0.108,13.36
521,4,middle,house,83.6,2,0,1,0,10,19.9,0.345,12.39
522,6,middle,apartment,114.1,0,1,0,0,5,11.4,0.181,11.82
523,5,low,house,119.3,2,1,0,0,7,3.7,0.214,11.77
524,2,high,apartment,134.7,0,0,0,0,6,14.7,0.223,8.27
525,3,middle,house,77.7,1,1,0,0,8,23.3,0.102,10.89
526,2,low,apartment,100.9,0,1,0,0,5,12.0,0.133,8.6
527,2,low,house,74.1,1,0,0,0,9,24.2,0.101,9.19
528,5,low,apartment,148.5,2,0,1,0,8,18.0,0.346,13.22
529,1,middle,house,68.2,1,1,0,0,7,21.7,0.116,9.05
530,1,middle,apartment,122.0,1,0,0,0,5,24.2,0.136,7.1
531,6,middle,apartment,180.5,0,1,1,0,10,22.6,0.317,11.1
532,6,middle,house,96.6,2,0,1,0,9,28.4,0.183,12.99
533,1,middle,house,112.0,2,1,1,0,11,21.9,0.32,9.93
534,2,middle,apartment,125.4,1,0,0,0,7,24.1,0.234,9.54
535,2,middle,house,146.1,0,1,0,0,5,26.7,0.21,9.13
536,5,high,apartment,147.9,0,1,0,0,11,9.4,0.257,12.2
537,6,low,apartment,134.1,1,1,1,0,6,2.2,0.226,16.34
538,4,middle,house,97.1,0,1,1,0,12,2.4,0.187,13.75
539,3,low,house,108.5,0,1,0,0,11,27.1,0.298,10.81
540,2,high,house,118.2,2,1,1,0,11,26.6,0.307,10.28
541,6,low,house,121.7,0,1,1,0,9,13.9,0.113,14.11
542,6,middle,apartment,195.0,2,0,0,1,9,13.5,0.334,16.5
543,1,low,apartment,142.9,1,1,0,1,11,29.1,0.31,12.48
544,4,middle,house,118.2,2,0,0,0,13,13.5,0.334,10.38
545,1,middle,house,123.6,1,0,0,0,14,29.0,0.106,11.14
546,2,low,house,83.8,0,0,0,1,11,45.2,0.285,11.29
547,6,middle,house,138.8,2,0,0,0,8,31.8,0.291,14.05
548,3,middle,house,110.7,2,1,0,1,9,16.6,0.265,13.86
549,5,middle,house,113.7,0,1,0,0,7,35.8,0.17,13.93
550,5,middle,apartment,129.5,0,0,0,0,14,10.5,0.259,14.12
551,1,middle,house,40.0,1,1,0,0,5,27.9,0.321,6.88
552,1,middle,house,135.5,2,1,0,0,12,16.6,0.35,9.3
553,4,high,apartment,39.4,0,0,0,0,13,33.7,0.267,10.32
554,1,low,house,107.6,1,0,0,0,11,14.5,0.258,8.57
555,3,middle,house,100.0,2,1,1,1,8,26.4,0.089,14.27
556,6,high,house,103.5,1,1,0,0,8,23.2,0.1,13.59
557,5,middle,house,35.0,1,0,0,0,6,16.0,0.335,10.22
558,1,high,house,61.7,1,1,0,0,10,26.3,0.143,7.67
559,4,low,house,135.9,1,0,0,0,9,19.5,0.336,12.39
560,1,low,apartment,90.1,0,1,1,0,6,21.8,0.249,8.3
561,1,high,house,83.6,1,1,0,0,10,34.6,0.172,10.26
562,4,middle,apartment,72.9,2,0,1,0,9,32.4,0.33,12.13
563,1,low,house,107.4,1,1,0,0,12,22.0,0.336,9.09
564,5,middle,house,177.6,2,0,0,0,8,28.8,0.28,14.63
565,2,low,house,121.1,0,1,0,0,14,26.1,0.188,9.74
566,6,low,apartment,125.4,1,1,0,0,8,23.5,0.229,12.32
567,4,middle,apartment,57.7,1,0,1,0,12,0.8,0.236,13.28
568,3,middle,house,137.0,1,0,1,0,14,2.2,0.178,13.94
569,1,low,house,104.2,0,1,0,1,9,24.7,0.189,12.62
570,4,middle,apartment,98.0,0,1,0,1,10,20.9,0.196,13.04
571,4,middle,house,102.7,2,0,0,1,10,11.8,0.236,14.64
572,6,low,house,122.9,1,1,0,0,6,8.6,0.089,14.12
573,3,middle,house,84.6,1,1,1,0,12,18.0,0.189,10.73
574,2,low,house,131.7,1,1,1,0,5,17.7,0.146,9.2
575,3,middle,house,71.9,0,0,0,1,7,8.3,0.127,10.83
576,4,high,apartment,131.4,1,1,0,0,12,31.0,0.18,11.68
577,2,high,house,176.5,1,0,0,0,14,6.2,0.283,12.4
578,5,middle,apartment,107.2,1,1,0,0,12,17.0,0.19,12.67
579,5,low,house,146.9,1,1,0,1,5,30.6,0.097,16.71
580,5,high,apartment,216.0,0,1,0,0,11,-3.5,0.302,12.6
581,3,middle,house,96.8,1,1,1,0,14,24.6,0.314,12.46
582,2,middle,house,167.2,2,1,1,0,5,1.0,0.199,13.41
583,2,high,house,108.5,1,1,0,0,7,3.8,0.303,9.53
584,1,middle,house,109.0,1,1,0,0,14,25.2,0.246,9.95
585,4,low,apartment,135.5,0,0,1,0,6,18.0,0.246,9.16
586,1,middle,apartment,159.9,0,1,1,1,7,22.9,0.306,11.1
587,4,low,house,107.8,1,1,0,0,5,30.0,0.15,11.53
588,2,middle,apartment,80.2,0,0,0,0,6,23.0,0.192,8.91
589,6,middle,house,61.8,2,1,0,0,14,13.3,0.108,14.47
590,3,low,apartment,111.9,0,1,0,0,11,14.8,0.29,10.24
591,6,low,house,69.5,1,1,1,0,10,7.4,0.266,13.73
592,3,middle,house,65.5,2,1,0,0,6,38.9,0.286,11.26
593,4,middle,apartment,176.0,0,0,0,0,8,28.3,0.118,11.16
594,2,middle,house,143.7,1,0,1,0,8,18.5,0.189,10.12
595,6,middle,house,95.0,1,0,1,0,5,21.6,0.173,12.34
596,4,low,apartment,39.4,1,1,0,1,13,14.5,0.269,12.92
597,1,middle,apartment,35.0,1,0,0,0,5,6.1,0.081,7.47
598,3,middle,apartment,132.3,2,0,1,0,10,7.7,0.089,12.08
599,4,middle,apartment,182.4,2,1,1,0,11,25.8,0.332,13.99
600,5,low,apartment,98.8,2,1,0,0,8,24.5,0.318,12.42
601,4,high,apartment,77.2,1,1,1,0,6,13.8,0.334,11.14
602,4,middle,house,177.6,2,1,1,0,11,21.6,0.273,12.27
603,5,low,apartment,101.2,2,1,1,0,10,26.9,0.273,12.72
604,3,low,house,62.8,2,1,1,0,14,7.8,0.114,12.85
605,5,middle,house,51.0,1,1,0,0,14,-5.4,0.185,10.67
606,5,middle,house,35.0,0,1,0,0,8,23.9,0.152,12.06
607,2,low,house,200.5,2,0,0,0,14,-0.8,0.347,12.64
608,3,high,house,163.7,0,0,0,0,9,27.4,0.148,9.92
609,5,middle,apartment,106.2,1,1,0,1,13,12.8,0.298,16.54
610,2,low,house,35.0,1,0,0,0,6,9.8,0.32,7.61
611,4,high,house,67.8,2,1,0,0,13,38.9,0.298,13.79
612,1,middle,apartment,110.4,0,1,1,1,7,39.7,0.31,12.26
613,4,middle,house,100.1,1,1,0,0,5,10.2,0.272,11.01
614,2,high,house,106.0,1,1,0,0,10,11.3,0.324,9.29
615,1,low,house,150.1,1,1,0,0,9,10.4,0.166,8.61
616,2,low,house,80.1,2,0,0,0,12,20.4,0.275,9.9
617,4,low,apartment,107.4,2,1,0,0,10,37.8,0.173,12.79
618,2,middle,house,151.5,0,1,1,0,8,34.0,0.271,10.74
619,5,low,house,75.5,2,1,0,0,8,18.1,0.231,11.2
620,1,high,apartment,155.3,2,1,1,0,13,25.1,0.082,10.81
621,3,low,house,118.9,0,0,0,0,7,15.5,0.253,9.63
622,6,low,apartment,64.9,1,1,1,0,6,2.1,0.261,14.84
623,1,middle,apartment,88.2,1,1,0,0,6,16.9,0.182,7.89
624,2,middle,house,87.1,2,1,1,1,13,24.5,0.299,13.83
625,5,middle,apartment,128.5,1,1,1,1,12,15.2,0.168,17.01
626,1,high,house,60.5,1,1,0,0,5,31.8,0.346,7.48
627,5,middle,house,46.4,1,1,1,1,13,40.0,0.306,16.04
628,5,high,house,96.7,0,1,0,0,7,5.0,0.111,11.34
629,5,low,apartment,109.2,1,1,1,1,12,23.1,0.277,15.35
630,2,low,house,110.4,2,1,0,0,7,7.0,0.195,10.54
631,4,low,apartment,35.0,1,0,0,0,6,12.8,0.207,9.2
632,2,high,apartment,139.3,2,1,0,1,12,10.8,0.267,13.17
633,5,low,house,62.5,1,0,0,0,6,16.2,0.105,11.78
634,6,low,house,137.3,2,1,0,0,9,23.6,0.12,16.24
635,5,middle,apartment,151.3,0,1,0,0,11,28.0,0.276,13.31
636,5,low,apartment,119.8,2,1,0,0,8,-11.5,0.21,12.09
637,2,low,apartment,75.1,0,1,0,0,14,33.3,0.254,10.77
638,2,high,house,35.0,2,1,1,0,12,12.1,0.348,10.94
639,6,middle,apartment,148.5,1,1,0,0,10,39.7,0.147,18.0
640,6,middle,house,128.2,0,1,1,0,10,0.5,0.169,15.51
641,2,middle,house,160.4,0,1,1,0,7,11.6,0.165,10.38
642,5,high,apartment,154.6,2,0,0,0,11,11.1,0.327,13.66
643,6,low,house,114.7,2,1,1,1,7,12.0,0.173,17.24
644,4,middle,house,100.9,1,1,1,0,7,35.8,0.312,12.48
645,5,low,house,96.7,2,0,0,1,10,26.2,0.199,15.07
646,3,high,house,86.5,2,1,0,0,5,25.4,0.264,10.2
647,1,low,apartment,87.8,2,1,0,0,14,24.6,0.118,10.4
648,3,middle,house,71.3,0,1,0,0,12,33.1,0.153,9.9
649,6,middle,house,114.8,0,0,1,1,13,26.5,0.338,14.99
650,6,high,house,137.8,1,1,1,0,11,27.2,0.095,15.66
651,4,middle,house,176.3,1,1,0,1,11,16.2,0.191,14.97
652,2,middle,apartment,124.0,0,1,0,0,7,24.1,0.162,10.2
653,1,high,house,86.4,0,0,0,0,11,17.3,0.096,8.9
654,5,middle,apartment,43.6,2,0,0,1,9,9.8,0.309,14.0
655,1,high,house,155.6,1,1,0,0,6,14.9,0.166,9.66
656,6,middle,apartment,35.0,2,1,0,0,12,33.8,0.323,15.65
657,1,low,house,101.2,0,1,0,0,12,12.5,0.126,8.65
658,3,middle,house,137.9,1,1,0,0,12,11.4,0.089,11.39
659,3,middle,house,102.0,2,1,0,0,12,12.9,0.307,11.94
660,4,middle,house,126.0,0,0,1,0,13,29.7,0.306,12.49
661,2,middle,apartment,70.7,1,0,0,1,9,17.4,0.235,12.23
662,3,low,house,114.3,1,1,0,0,11,25.9,0.132,11.89
663,4,low,house,49.5,1,1,1,0,10,9.4,0.12,13.21
664,4,middle,house,143.0,0,1,0,0,10,21.9,0.131,13.27
665,4,middle,house,56.0,1,1,0,0,13,-3.9,0.331,10.63
666,5,low,apartment,97.6,1,1,0,0,8,14.0,0.282,10.41
667,3,low,house,91.2,0,1,1,0,6,34.8,0.24,10.27
668,3,middle,house,124.7,0,1,1,0,8,26.7,0.082,10.7
669,1,middle,house,103.8,1,0,0,0,5,19.1,0.163,7.89
670,2,high,house,36.0,1,0,0,0,12,11.2,0.084,9.07
671,6,middle,house,50.5,0,1,0,0,6,16.8,0.275,10.45
672,6,low,apartment,136.8,1,1,1,0,8,17.1,0.193,12.82
673,4,low,house,67.3,1,0,0,0,8,21.8,0.334,9.48
674,2,middle,house,75.7,0,1,1,0,7,-0.5,0.158,11.19
675,2,low,apartment,77.4,2,1,0,1,13,9.7,0.335,12.86
676,4,middle,house,90.6,0,0,0,0,10,31.9,0.144,10.19
677,1,middle,house,97.2,1,1,1,0,12,30.0,0.08,11.22
678,2,low,house,142.8,0,0,0,0,10,27.6,0.345,9.01
679,6,low,house,41.8,1,1,0,0,8,23.5,0.231,12.19
680,5,low,house,156.5,1,0,0,0,5,31.2,0.143,14.29
681,1,middle,apartment,96.5,2,1,1,0,13,8.2,0.145,12.37
682,5,middle,apartment,109.8,1,1,0,0,8,22.4,0.147,12.01
683,2,middle,apartment,166.2,1,1,0,0,11,4.0,0.186,11.57
684,6,high,apartment,79.0,2,1,0,0,12,13.4,0.157,14.3
685,3,low,house,71.7,2,0,0,0,12,15.4,0.132,11.26
686,2,high,house,102.0,0,0,0,0,12,20.8,0.195,8.9
687,2,middle,apartment,145.4,0,0,0,0,5,15.0,0.287,8.67
688,4,low,house,106.4,1,0,1,0,5,-11.2,0.187,16.31
689,2,low,apartment,194.0,2,0,1,0,9,8.6,0.161,13.25
690,2,high,house,112.2,2,1,0,0,6,11.8,0.196,10.5
691,5,low,house,35.0,1,1,1,0,8,16.3,0.292,12.25
692,1,high,apartment,72.8,0,1,0,1,5,16.2,0.249,9.27
693,4,middle,house,67.4,0,0,1,0,6,33.8,0.082,10.16
694,3,middle,house,102.5,0,1,1,0,8,23.8,0.26,10.27
695,3,middle,apartment,98.9,2,1,0,0,11,11.7,0.174,11.71
696,2,middle,house,57.3,1,1,0,0,5,13.2,0.347,7.45
697,6,low,apartment,88.8,1,0,0,0,14,28.1,0.346,13.46
698,6,middle,house,84.2,0,0,0,0,6,22.3,0.268,10.91
699,2,low,apartment,88.7,1,1,0,0,8,8.7,0.332,7.64
700,4,middle,apartment,118.0,1,1,0,1,8,15.5,0.288,14.37
701,3,middle,house,119.9,2,0,1,1,14,24.1,0.35,15.33
702,6,low,house,105.2,1,1,0,0,14,7.8,0.1,13.57
703,2,middle,house,112.1,1,0,1,1,12,19.6,0.142,12.86
704,4,low,apartment,111.7,1,1,0,0,7,4.5,0.14,12.14
705,3,low,house,123.4,2,1,0,0,8,26.3,0.114,10.77
706,2,middle,apartment,47.6,0,1,0,0,6,31.0,0.263,9.12
707,2,high,apartment,108.8,1,0,1,0,14,14.6,0.178,11.52
708,5,low,apartment,113.3,2,1,1,0,8,38.4,0.172,12.82
709,6,middle,house,142.2,1,1,0,0,7,17.9,0.304,13.37
710,4,middle,apartment,64.6,0,1,0,0,14,30.6,0.144,11.03
711,4,middle,house,122.7,1,1,0,0,11,26.5,0.106,11.91
712,5,high,house,103.6,2,0,1,0,7,34.2,0.342,12.81
713,4,middle,apartment,44.8,1,0,0,0,13,33.5,0.088,11.58
714,4,middle,house,109.2,0,1,0,0,10,15.9,0.161,10.28
715,2,low,apartment,82.9,0,1,1,0,9,21.8,0.337,8.2
716,4,low,house,62.4,0,1,0,0,11,8.2,0.265,10.17
717,5,middle,apartment,130.9,2,1,1,1,7,23.0,0.186,15.66
718,4,high,house,118.9,2,0,1,0,10,5.8,0.236,14.85
719,1,low,apartment,56.1,0,1,0,0,8,29.1,0.145,7.23
720,6,middle,house,144.3,1,1,0,0,14,32.0,0.332,14.84
721,3,high,house,136.8,1,0,0,0,10,20.2,0.239,10.12
722,1,middle,apartment,52.9,1,1,0,0,14,6.8,0.246,7.06
723,1,high,house,85.5,0,1,0,0,11,25.2,0.338,7.43
724,6,middle,apartment,47.8,1,1,1,0,12,12.6,0.21,12.97
725,6,middle,house,45.2,1,1,0,0,6,21.5,0.259,11.26
726,5,middle,apartment,83.6,2,1,1,1,5,35.9,0.206,15.57
727,3,high,house,127.9,2,1,0,0,6,23.5,0.118,11.2
728,1,low,apartment,123.3,1,1,0,0,6,26.2,0.136,9.74
729,6,middle,house,152.0,2,1,1,0,6,30.7,0.211,13.66
730,6,low,apartment,136.2,0,1,0,0,14,7.1,0.184,13.91
731,6,low,house,113.4,2,1,0,0,13,21.0,0.123,13.94
732,2,high,apartment,99.0,2,1,0,0,10,15.0,0.216,9.05
733,3,middle,house,66.7,2,0,0,1,7,23.1,0.341,12.09
734,5,middle,house,140.1,0,0,1,0,12,7.6,0.322,13.7
735,6,low,house,104.5,0,1,1,0,12,24.2,0.109,12.76
736,2,middle,house,90.6,2,0,0,0,14,18.9,0.337,10.89
737,4,low,house,111.3,2,1,1,0,8,16.2,0.285,11.44
738,4,low,apartment,81.3,1,0,0,0,12,25.6,0.153,13.21
739,2,middle,house,85.8,0,1,1,0,10,7.6,0.194,10.66
740,6,high,apartment,79.8,2,1,0,0,9,31.6,0.249,14.56
741,5,middle,house,61.8,1,0,0,1,9,2.5,0.114,14.33
742,4,middle,house,35.0,0,0,1,0,8,6.0,0.31,11.46
743,3,low,house,161.4,0,1,0,0,11,-0.4,0.179,11.29
744,4,low,house,179.7,1,1,0,0,12,22.5,0.266,13.22
745,5,middle,apartment,132.6,0,0,0,0,7,16.9,0.085,11.77
746,4,low,house,67.2,1,1,0,0,8,19.1,0.308,9.7
747,1,middle,house,122.2,1,1,0,0,12,15.1,0.16,9.08
748,5,high,house,134.8,1,0,0,0,11,29.7,0.217,13.49
749,6,high,apartment,149.6,2,0,0,0,9,27.8,0.311,13.67
750,4,middle,apartment,59.4,0,1,1,0,10,-5.7,0.271,13.35
751,5,low,apartment,113.4,0,1,0,0,11,27.1,0.212,12.45
752,3,middle,house,126.2,2,0,0,0,13,4.1,0.299,12.54
753,1,middle,house,70.0,0,0,0,0,7,26.3,0.13,7.37
754,3,low,house,122.7,1,1,0,0,13,22.9,0.146,10.8
755,2,low,apartment,166.6,2,0,0,0,6,27.4,0.094,11.07
756,1,middle,house,87.9,1,0,0,0,6,30.1,0.286,7.61
757,1,low,house,81.3,1,0,0,0,11,25.4,0.092,10.37
758,2,middle,apartment,62.7,0,1,0,0,14,13.9,0.14,8.65
759,4,high,house,96.9,1,1,0,1,10,19.8,0.247,11.88
760,4,high,house,53.0,2,1,0,0,9,21.3,0.29,10.96
761,5,middle,apartment,102.0,1,1,0,0,7,2.6,0.165,12.94
762,3,middle,house,85.5,0,1,0,0,14,15.4,0.132,11.1
763,2,middle,house,107.0,2,0,1,1,14,13.5,0.142,14.52
764,6,middle,house,98.2,0,1,0,0,8,38.1,0.099,15.64
765,1,middle,apartment,197.8,1,0,1,0,6,16.5,0.273,9.36
766,6,low,house,73.4,0,0,1,0,8,42.3,0.11,13.16
767,1,low,apartment,70.0,1,0,1,1,11,0.0,0.097,13.04
768,6,middle,house,63.2,0,1,1,0,5,2.1,0.231,13.65
769,5,low,house,102.8,0,1,0,0,12,10.9,0.187,12.21
770,4,middle,house,53.4,2,1,0,0,14,40.6,0.348,14.28
771,2,middle,apartment,89.9,0,1,0,1,11,19.5,0.103,13.41
772,6,high,apartment,71.4,1,0,0,1,12,19.0,0.144,16.86
773,3,low,house,140.9,2,1,0,0,14,33.4,0.172,13.37
774,2,middle,house,44.9,2,1,1,0,9,13.5,0.114,9.97
775,3,high,apartment,66.0,2,0,0,0,10,22.9,0.135,11.59
776,4,middle,house,92.5,1,1,0,0,8,3.0,0.247,11.66
777,6,low,house,99.4,1,1,0,0,10,32.6,0.215,14.36
778,5,low,house,97.8,2,0,1,0,9,19.4,0.113,12.29
779,6,middle,apartment,116.4,0,0,0,1,5,23.3,0.21,13.39
780,4,middle,apartment,61.1,2,1,0,0,13,24.0,0.272,12.73
781,2,middle,house,35.0,2,1,0,0,7,10.5,0.096,9.28
782,3,high,house,147.1,2,1,0,0,11,16.8,0.203,12.21
783,3,middle,apartment,117.2,1,0,1,0,12,32.6,0.327,11.31
784,5,middle,house,130.6,2,1,1,0,5,13.9,0.335,13.89
